source_id,exercise_name,code,aliases,type,movement_pattern,primary_quality,secondary_qualities,training_role,primary_muscles,secondary_muscles,equipment,environments,minimum_level,technical_cost,impact_cost,fatigue_cost,supervision_required,dose_units,instructions,coaching_cues,common_mistakes,safety_stop_conditions,progressions,regressions,substitutions,catalogue_scope,generator_eligible,approval_status,approved_by,approval_scope
REV-135,Side Throw,side_throw,,exercise,medicine_ball_side_throw,rotational_power,trunk_force_transfer,accessory,trunk;shoulders;chest,lats;triceps;glutes;hips,medicine_ball;wall_or_partner,field;gym,intermediate,3,1,2,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,"Choose and name the variation—standing, step-behind, or scoop. Rotate through the hips and trunk toward a clear throwing sector. Release without crossing into the rebound path.","Choose and name the variation—standing, step-behind, or scoop. Rotate through the hips and trunk toward a clear throwing sector. Release without crossing into the rebound path.",Unclear footwork. Throwing across other athletes. Using a ball too heavy to maintain speed and control.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Establish a clear throwing sector, wall distance, and retrieval rule. Modify for shoulder, back, hip, or groin symptoms.",,,,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-136,Overhead Throw,overhead_throw,,exercise,medicine_ball_overhead_throw,upper_body_power,,accessory,trunk;shoulders;chest,lats;triceps;glutes;hips,medicine_ball;partner,field;gym,intermediate,3,1,2,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,"Use a light ball and a clear overhead release path. Coordinate hips, trunk, and arms. Finish balanced and retrieve only after the area is clear.","Use a light ball and a clear overhead release path. Coordinate hips, trunk, and arms. Finish balanced and retrieve only after the area is clear.","Ball too heavy. Excessive trunk extension. Releasing toward people, lights, or an unsafe surface.","Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Confirm overhead shoulder tolerance, ceiling clearance, release direction, and ball rebound. Do not use a jump throw unless it is programmed and coached separately.",,,chest_pass;medicine_ball_slam,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-137,Underhand Throw,underhand_throw,,exercise,medicine_ball_underhand_throw,upper_body_power,trunk_force_transfer,accessory,trunk;shoulders;chest,lats;triceps;glutes;hips,medicine_ball;partner,field;gym,beginner,3,1,2,yes,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,"Start with the ball between the legs or below the hips as specified. Use a controlled squat or hinge, then project the ball along a clear release angle. Finish balanced.","Start with the ball between the legs or below the hips as specified. Use a controlled squat or hinge, then project the ball along a clear release angle. Finish balanced.",Rounding or rushing to reach the ball. Throwing into an occupied sector. Selecting a ball that slows the movement excessively.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Define squat versus hinge, release direction, partner or wall distance, and retrieval. Modify for back, hip, knee, shoulder, or groin symptoms.",,,medicine_ball_slam;chest_pass,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-138,Medicine Ball Slam,medicine_ball_slam,,exercise,medicine_ball_slam,upper_body_power,trunk_force_transfer,accessory,trunk;shoulders;chest,lats;triceps;glutes;hips,medicine_ball,field;gym,beginner,1,1,2,no,sets;repetitions;load_kg;percentage_1rm;effort_rpe;rir;tempo_seconds;recovery_seconds,Raise a non-bouncing slam ball overhead within a comfortable range. Drive it into a clear target area. Control posture and retrieve only after the ball settles.,Raise a non-bouncing slam ball overhead within a comfortable range. Drive it into a clear target area. Control posture and retrieve only after the ball settles.,Using a bouncing ball near the face. Excessive trunk extension. Slamming toward feet or other athletes.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Use an appropriate non-bouncing ball, adequate floor protection, and a clear area. Modify for painful overhead motion or back symptoms.",,,underhand_throw;chest_pass,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-139,90/90 Hip Switch,90_90_hip_switch,,mobility,hip_internal_and_external_rotation,mobility_preparation,,preparation,hip;glute;adductor,,mat,field;gym;home,beginner,1,1,2,no,sets;repetitions;duration_seconds;range_of_motion;effort_rpe;recovery_seconds,Move slowly through hips. Use hands as needed to keep control.,Move slowly through hips. Use hands as needed to keep control.,Rushing and collapsing posture. Forcing painful hip rotation.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Hip pinching.",,,adductor_rockback;arm_circles,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-140,Adductor Rockback,adductor_rockback,,mobility,hip_abduction,mobility_preparation,trunk_force_transfer,preparation,adductor;hip;groin,,mat,field;gym;home,beginner,1,1,2,no,sets;repetitions;duration_seconds;range_of_motion;effort_rpe;recovery_seconds,Keep spine neutral. Move only through comfortable range.,Keep spine neutral. Move only through comfortable range.,Forcing groin stretch. Rotating away from the working side.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Acute adductor strain.",,,90_90_hip_switch;arm_circles,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-141,Arm Circles,arm_circles,,mobility,shoulder_circumduction,mobility_preparation,,preparation,shoulder;upper_back,,bodyweight,field;gym;home,beginner,1,1,2,no,sets;repetitions;duration_seconds;range_of_motion;effort_rpe;recovery_seconds,Keep ribs stacked over pelvis. Move smoothly without shoulder pinching.,Keep ribs stacked over pelvis. Move smoothly without shoulder pinching.,Arching the back. Moving into painful pinching.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Acute shoulder pain.",,,90_90_hip_switch;adductor_rockback,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-143,Calf Wall Stretch,calf_wall_stretch,,mobility,ankle_dorsiflexion,mobility_preparation,,preparation,calf;ankle,,wall,field;gym;home,beginner,1,1,2,no,sets;repetitions;duration_seconds;range_of_motion;effort_rpe;recovery_seconds,Keep toes pointed forward. Press heel down without bouncing.,Keep toes pointed forward. Press heel down without bouncing.,Back foot turning out. Heel lifting.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Static calf stretching may improve range of motion but is not an injury-prevention or Achilles-treatment substitute. Avoid forceful stretching of a reactive tendon. Progressive tendon loading is the primary evidence-based intervention.",,,90_90_hip_switch;adductor_rockback,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-144,Cat-Cow,cat_cow,,mobility,spinal_flexion_and_extension,mobility_preparation,,preparation,spine;neck;trunk,,mat,field;gym;home,beginner,1,1,2,no,sets;repetitions;duration_seconds;range_of_motion;effort_rpe;recovery_seconds,Move segment by segment. Stay below pain or nerve symptoms.,Move segment by segment. Stay below pain or nerve symptoms.,Forcing end range. Holding breath.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Use symptom-tolerant spinal movement. Modify repeated or end-range flexion for people at high vertebral-fracture risk. Osteoporosis alone is not a blanket prohibition. This drill is not a stand-alone back-pain treatment.",,,90_90_hip_switch;adductor_rockback,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-145,Child's Pose Lat Stretch,child_s_pose_lat_stretch,,mobility,shoulder_flexion,mobility_preparation,recovery_capacity,preparation,lat;thoracic_spine;shoulder,,mat,field;gym;home,beginner,1,1,2,no,sets;repetitions;duration_seconds;range_of_motion;effort_rpe;recovery_seconds,Let breathing expand the back. Use padding under knees if needed.,Let breathing expand the back. Use padding under knees if needed.,Forcing hips to heels through knee pain. Holding breath.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Knee pain in kneeling. Shoulder pain overhead.",,,90_90_hip_switch;adductor_rockback,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-146,Couch Stretch,couch_stretch,,mobility,hip_extension,mobility_preparation,,preparation,quad;hip_flexor,,wall_or_bench;pad_optional,field;gym;home,beginner,1,1,2,no,sets;repetitions;duration_seconds;range_of_motion;effort_rpe;recovery_seconds,Start farther from the wall if tight. Do not chase full upright posture at the expense of pain.,Start farther from the wall if tight. Do not chase full upright posture at the expense of pain.,Overarching back. Forcing knee flexion.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Knee pain with deep bend. Front hip pinch.",,,90_90_hip_switch;adductor_rockback,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
REV-147,Crossover Arm Stretch,crossover_arm_stretch,,mobility,shoulder_horizontal_adduction,mobility_preparation,,preparation,shoulder;posterior_deltoid,,bodyweight,field;gym;home,beginner,1,1,2,no,sets;repetitions;duration_seconds;range_of_motion;effort_rpe;recovery_seconds,"Keep shoulder relaxed. Pull gently across, not down into pain.","Keep shoulder relaxed. Pull gently across, not down into pain.",Pulling on elbow. Shrugging the neck.,"Stop or modify if pain, dizziness, numbness, unexpected weakness, loss of balance, or loss of controlled technique occurs. Exercise-specific limits: Sharp shoulder pain.",,,90_90_hip_switch;adductor_rockback,general,yes,approved,Runlete founder,"Catalogue content and bounded generator selection; not medical diagnosis, rehabilitation or specialist certification"
